,file,player,ss_type,opening_failure,battle_id,match_result,match_duration,left_team_kills,right_team_kills,left_heroes,right_heroes,left_medals,right_medals,left_scores,right_scores
0, tiktok/Screenshot_20230410-234927.jpg, tiktok,Result,False,618610648199475776,Victory,18.983333333333334,24,22,"['Silvanna', 'Claude', 'Paquito', 'Gord', 'Martis']","['Edith', 'Pharsa', 'Brody', 'Angela', 'Ling']","['Gold', 'Gold', 'Gold', 'Silver', 'MVP Win']","['Gold', 'Silver', 'Bronze', 'Silver', 'MVP Lose']","[6.9, 8.1, 6.5, 5.6, 9.2]","[8.7, 5.4, 4.0, 5.7, 9.5]"
1, tiktok/Screenshot_20230410-234936.jpg, tiktok,Result,False,617814773579656478,Defeat,14.9,6,34,"['Estes', 'Pharsa', 'Fredrinn', 'Moskov', 'Silvanna']","['Lapu-Lapu', 'Lesley', 'Xavier', 'Martis', 'Atlas']","['Bronze', 'Bronze', 'Bronze', 'Bronze', 'Bronze']","['Gold', 'Gold', 'Gold', 'MVP Win', 'Gold']","[3.0, 3.0, 3.8, 4.0, 3.5]","[11.3, 8.6, 10.5, 14.8, 10.1]"
2, tiktok/Screenshot_20230410-234954.jpg, tiktok,Result,False,700274323141957841,Victory,16.366666666666667,26,32,"['Melissa', 'Gusion', 'Atlas', 'Karina', 'Silvanna']","['Kaja', 'Beatrix', 'Valentina', 'Lolita', 'Fanny']","['Gold', 'Bronze', 'Gold', 'Gold', 'MVP Win']","['Silver', 'Silver', 'Silver', 'Gold', 'MVP Lose']","[7.9, 4.3, 8.0, 7.6, 9.5]","[6.0, 7.2, 7.1, 7.3, 9.9]"
3, tiktok/Screenshot_20230410-235003.jpg, tiktok,Result,False,699408277346456578,Defeat,15.0,13,29,"['Freya', 'Brody', 'Silvanna', 'Lancelot', 'Julian']","['Valentina', 'Kadita', 'Terizla', 'Wanwan', 'Fredrinn']","['Silver', 'Bronze', 'Silver', 'Silver', 'Bronze']","['Silver', 'Gold', 'Gold', 'MVP Win', 'Gold']","[5.7, 3.7, 4.9, 5.5, 3.0]","[6.6, 8.0, 9.8, 10.1, 7.5]"
4, tiktok/Screenshot_20230410-235023.jpg, tiktok,Result,False,612670089953808069,Victory,11.7,25,7,"['Arlott', 'Lolita', 'Lesley', 'Pharsa', 'Silvanna']","['Melissa', 'Valir', 'Aldous', 'Franco', 'Fredrinn']","['Gold', 'MVP Win', 'Gold', 'Gold', 'Gold']","['Bronze', 'Bronze', 'MVP Lose', 'Bronze', 'Bronze']","[8.3, 10.0, 9.6, 9.4, 8.7]","[3.6, 3.9, 7.0, 3.4, 4.0]"
5, tiktok/Screenshot_20230410-235032.jpg, tiktok,Result,False,593088311849065812,Defeat,15.766666666666667,23,26,"['Silvanna', 'Claude', 'Fanny', 'Martis', 'Gusion']","['Lolita', 'Moskov', 'Joy', 'Alucard', 'Aldous']","['MVP Lose', 'Silver', 'Silver', 'Silver', 'Gold']","['Silver', 'Gold', 'Silver', 'Gold', 'MVP Win']","[9.0, 6.5, 7.0, 6.2, 8.2]","[5.1, 6.3, 5.0, 8.4, 10.2]"
6, tiktok/Screenshot_20230410-235041.jpg, tiktok,Result,False,589921877274850046,Victory,13.616666666666667,25,10,"['Estes', 'Silvanna', 'Gloo', 'Brody', 'Martis']","['Khufra', 'Pharsa', 'Beatrix', 'Terizla', 'Ling']","['Gold', 'Silver', 'Silver', 'Gold', 'MVP Win']","['Bronze', 'Silver', 'Bronze', 'Silver', 'MVP Lose']","[10.5, 7.2, 6.5, 11.1, 11.9]","[4.0, 5.1, 3.9, 4.9, 6.5]"
7, tiktok/Screenshot_20230410-235059.jpg, tiktok,Result,False,585934240658675107,Victory,12.233333333333333,26,19,"['Melissa', 'Valentina', 'Natalia', 'Ruby', 'Silvanna']","['Lapu-Lapu', 'Hilda', 'Beatrix', 'Xavier', 'Hayabusa']","['Gold', 'MVP Win', 'Silver', 'Silver', 'Gold']","['MVP Lose', 'Bronze', 'Gold', 'Silver', 'Silver']","[7.0, 7.7, 6.4, 6.5, 7.3]","[8.3, 5.2, 6.2, 5.2, 6.1]"
8, tiktok/Screenshot_20230410-235118.jpg, tiktok,Result,False,585021096251805632,Defeat,19.183333333333334,29,34,"['Minsitthar', 'Melissa', 'Ling', 'Selena', 'Silvanna']","['Franco', 'Hanabi', 'Valentina', 'X.Borg', 'Martis']","['Gold', 'MVP Lose', 'Bronze', 'Silver', 'Silver']","['Gold', 'Gold', 'Silver', 'Gold', 'MVP Win']","[6.7, 8.0, 5.2, 5.4, 6.1]","[6.9, 8.3, 6.2, 6.9, 10.1]"
9, tiktok/Screenshot_20230410-235127.jpg, tiktok,Result,False,583378176771802508,Victory,14.2,24,17,"['Silvanna', 'Granger', 'Xavier', 'Estes', 'Lesley']","['Faramis', 'Martis', 'Beatrix', 'Atlas', 'Terizla']","['Gold', 'Gold', 'MVP Win', 'Silver', 'Gold']","['Silver', 'Gold', 'Silver', 'Bronze', 'MVP Lose']","[7.6, 10.6, 11.1, 7.3, 7.8]","[5.6, 6.8, 5.4, 4.2, 7.9]"
10, tiktok/Screenshot_20230410-235145.jpg, tiktok,Result,False,644387362577736055,Victory,19.5,33,23,"['Silvanna', 'Selena', 'Lesley', 'Fanny', 'Aldous']","['Claude', 'Akai', 'Valentina', 'Esmeralda', 'Khufra']","['MVP Win', 'Silver', 'Silver', 'Gold', 'Gold']","['Silver', 'Gold', 'Bronze', 'Silver', 'MVP Lose']","[8.8, 7.5, 5.7, 8.0, 8.2]","[6.2, 7.9, 4.3, 6.9, 8.2]"
11, tiktok/Screenshot_20230410-235154.jpg, tiktok,Result,False,643924536901917992,Victory,12.216666666666667,30,10,"['Faramis', 'Silvanna', 'Beatrix', 'Yu Zhong', 'Martis']","['Valentina', 'Ling', 'Melissa', 'Diggie', 'Roger']","['Gold', 'Gold', 'MVP Win', 'Silver', 'Gold']","['Bronze', 'Silver', 'Bronze', 'Silver', 'Silver']","[11.7, 8.9, 13.0, 6.2, 8.0]","[3.7, 4.9, 4.4, 5.4, 5.3]"
12, tiktok/Screenshot_20230410-235214.jpg, tiktok,Result,False,643457910180042954,Victory,12.616666666666667,25,8,"['Minsitthar', 'Claude', 'Julian', 'Aldous', 'Silvanna']","['Aamon', 'Selena', 'Beatrix', 'Valentina', 'Lapu-Lapu']","['Bronze', 'Gold', 'Silver', 'MVP Win', 'Gold']","['Bronze', 'Bronze', 'Silver', 'Silver', 'MVP Lose']","[4.3, 9.2, 7.0, 9.5, 8.0]","[3.0, 3.9, 4.8, 4.7, 6.5]"
13, tiktok/Screenshot_20230410-235223.jpg, tiktok,Result,False,642898400495424361,Victory,17.666666666666668,30,19,"['Estes', 'Silvanna', 'Lapu-Lapu', 'Fredrinn', 'Claude']","['Xavier', 'Fanny', 'Brody', 'Akai', 'Yu Zhong']","['Gold', 'Gold', 'Silver', 'Silver', 'MVP Win']","['Bronze', 'Gold', 'MVP Lose', 'Silver', 'Silver']","[9.7, 9.8, 7.9, 7.3, 11.7]","[5.0, 7.1, 7.9, 6.7, 6.1]"
14, tiktok/Screenshot_20230410-235232.jpg, tiktok,Result,False,642459317398818582,Victory,12.133333333333333,27,5,"['Silvanna', 'Martis', 'Estes', 'Claude', 'Xavier']","['Clint', 'Valentina', 'Hayabusa', 'Argus', 'Natalia']","['MVP Win', 'Gold', 'Silver', 'Gold', 'Gold']","['Bronze', 'Bronze', 'Bronze', 'Bronze', 'Silver']","[10.0, 8.5, 7.7, 9.5, 8.9]","[3.3, 3.0, 4.1, 4.0, 5.2]"
15, tiktok/Screenshot_20230410-235241.jpg, tiktok,Result,False,641976507240172099,Victory,13.583333333333334,17,14,"['Moskov', 'Martis', 'Silvanna', 'Xavier', 'Aldous']","['Minsitthar', 'Fredrinn', 'Kadita', 'Atlas', 'Clint']","['Gold', 'Gold', 'Gold', 'MVP Win', 'Silver']","['Silver', 'Bronze', 'MVP Lose', 'Silver', 'Gold']","[7.6, 7.8, 8.5, 9.6, 6.0]","[6.0, 5.6, 7.8, 6.7, 7.0]"
16, tiktok/Screenshot_20230410-235250.jpg, tiktok,Result,False,641542513679812036,Victory,12.65,28,15,"['Silvanna', 'Claude', 'Ling', 'Eudora', 'Aldous']","['Edith', 'Hayabusa', 'Clint', 'Xavier', 'Atlas']","['Gold', 'Gold', 'MVP Win', 'Gold', 'Silver']","['Silver', 'Silver', 'Silver', 'MVP Lose', 'Bronze']","[8.7, 7.6, 10.0, 7.9, 7.3]","[4.7, 5.8, 5.4, 7.7, 4.3]"
17,#boss alif 01/Screenshot_20230411-170430.jpg,#boss alif 01,Result,False,649540318310765930,Victory,16.466666666666665,31,28,"['Balmond', 'Pharsa', 'Gusion', 'Layla', 'Moskov']","['Cecilion', 'Lapu-Lapu', 'Brody', 'Saber', 'Selena']","['MVP Win', 'Gold', 'Silver', 'Gold', 'Gold']","['Bronze', 'Silver', 'MVP Lose', 'Silver', 'Gold']","[7.8, 7.5, 5.1, 6.7, 6.9]","[5.1, 5.4, 8.9, 5.5, 7.0]"
18,#boss alif 01/Screenshot_20230411-170448.jpg,#boss alif 01,Result,False,633691884693549714,Victory,13.533333333333333,21,24,"['Valir', 'Odette', 'Melissa', 'Balmond', 'Sun']","['Arlott', 'Aamon', 'Pharsa', 'Kaja', 'Clint']","['Silver', 'Gold', 'Gold', 'MVP Win', 'Silver']","['Silver', 'Silver', 'MVP Lose', 'Gold', 'Bronze']","[5.8, 7.2, 6.4, 7.4, 4.6]","[7.5, 6.8, 10.6, 8.9, 6.0]"
19,#boss alif 01/Screenshot_20230411-170457.jpg,#boss alif 01,Result,False,714828700292795320,Defeat,14.216666666666667,15,30,"['Moskov', 'Balmond', 'Aldous', 'Angela', 'Vale']","['Arlott', 'Bruno', 'Franco', 'Harley', 'Valentina']","['Bronze', 'Silver', 'Silver', 'Silver', 'Bronze']","['Gold', 'MVP Win', 'Gold', 'Silver', 'Silver']","[4.2, 4.7, 5.5, 5.5, 3.7]","[9.5, 10.0, 9.0, 5.1, 6.6]"
20,#boss alif 01/Screenshot_20230411-170506.jpg,#boss alif 01,Result,False,714469215825086097,Victory,12.85,22,16,"['Lolita', 'Karrie', 'Ling', 'Lapu-Lapu', 'Aurora']","['Kadita', 'Hanzo', 'Moskov', 'Balmond', 'Diggie']","['Gold', 'Silver', 'MVP Win', 'Gold', 'Bronze']","['MVP Lose', 'Silver', 'Silver', 'Bronze', 'Gold']","[9.0, 6.7, 10.3, 7.6, 4.1]","[7.5, 6.9, 5.3, 4.3, 6.9]"
21,#boss alif 01/Screenshot_20230411-170525.jpg,#boss alif 01,Result,False,594605088139590278,Victory,17.15,31,27,"['Minsitthar', 'Balmond', 'Karrie', 'Nana', 'Kadita']","['Brody', 'Johnson', 'Valir', 'Martis', 'Terizla']","['Silver', 'MVP Win', 'Gold', 'Gold', 'Silver']","['Silver', 'Silver', 'Silver', 'MVP Lose', 'Gold']","[5.2, 12.1, 7.7, 7.4, 5.9]","[6.3, 6.8, 6.4, 9.3, 8.4]"
22,#boss alif 01/Screenshot_20230411-170534.jpg,#boss alif 01,Result,False,680020700482975305,Defeat,13.016666666666667,17,41,"['Xavier', 'Martis', 'Lapu-Lapu', 'Tigreal', 'Hanabi']","['Yin', 'Harley', 'Moskov', 'Pharsa', 'Khufra']","['Bronze', 'Silver', 'Bronze', 'Silver', 'Bronze']","['Silver', 'Silver', 'Gold', 'MVP Win', 'Gold']","[3.7, 5.6, 3.3, 5.2, 3.9]","[7.0, 7.8, 9.2, 11.7, 11.0]"
23,#boss alif 01/Screenshot_20230411-170543.jpg,#boss alif 01,Result,False,679790872487997807,Victory,13.766666666666667,29,12,"['Estes', 'Lylia', 'Hanabi', 'Lapu-Lapu', 'Harley']","['Xavier', 'Bruno', 'Badang', 'Atlas', 'Aamon']","['Gold', 'MVP Win', 'Gold', 'Silver', 'Gold']","['MVP Lose', 'Silver', 'Bronze', 'Silver', 'Silver']","[10.1, 10.2, 8.4, 7.7, 9.4]","[7.2, 5.6, 4.4, 4.6, 5.7]"
24,#boss alif 01/Screenshot_20230411-170552.jpg,#boss alif 01,Result,False,592586346136277766,Victory,15.433333333333334,22,24,"['Minsitthar', 'Clint', 'Xavier', 'Franco', 'Balmond']","['Estes', 'Fanny', 'Edith', 'Zhask', 'Hanabi']","['Silver', 'Gold', 'MVP Win', 'Silver', 'Gold']","['Silver', 'MVP Lose', 'Bronze', 'Silver', 'Gold']","[5.8, 9.6, 9.7, 5.8, 8.2]","[7.5, 11.2, 3.8, 7.6, 8.1]"
25,#boss alif 01/Screenshot_20230411-170601.jpg,#boss alif 01,Result,False,592311549833711221,Victory,12.483333333333333,19,19,"['Melissa', 'Valentina', 'Hayabusa', 'Lapu-Lapu', 'Tigreal']","['Cecilion', 'X.Borg', 'Clint', 'Atlas', 'Esmeralda']","['Gold', 'MVP Win', 'Gold', 'Silver', 'Gold']","['Bronze', 'Silver', 'Gold', 'Silver', 'MVP Lose']","[7.0, 10.4, 6.4, 5.3, 6.4]","[5.9, 6.5, 6.7, 6.1, 7.6]"
26,#boss alif 01/Screenshot_20230411-170621.jpg,#boss alif 01,Result,False,591248090161414252,Defeat,13.05,18,25,"['Selena', 'Lapu-Lapu', 'Lesley', 'Nana', 'Paquito']","['Arlott', 'Vale', 'Karina', 'Franco', 'Karrie']","['Bronze', 'Silver', 'Silver', 'MVP Lose', 'Silver']","['Silver', 'Silver', 'Gold', 'Gold', 'MVP Win']","[4.5, 5.7, 5.6, 9.5, 5.3]","[6.2, 5.3, 7.6, 8.7, 9.5]"
27,#boss alif 01/Screenshot_20230411-170630.jpg,#boss alif 01,Result,False,590684581862242903,Victory,18.433333333333334,32,19,"['Estes', 'Balmond', 'Zhask', 'Dyrroth', 'Beatrix']","['Carmilla', 'Zilong', 'Pharsa', 'Claude', 'Kaja']","['Gold', 'MVP Win', 'Gold', 'Gold', 'Silver']","['Silver', 'Gold', 'Bronze', 'MVP Lose', 'Silver']","[8.8, 12.6, 8.0, 9.4, 5.5]","[5.7, 6.2, 3.4, 7.2, 5.8]"
28,#boss alif 01/Screenshot_20230411-170639.jpg,#boss alif 01,Result,False,590215657332864443,Victory,14.383333333333333,25,11,"['Estes', 'Balmond', 'Gord', 'Lesley', 'Thamuz']","['Valentina', 'Alpha', 'Brody', 'Minsitthar', 'Belerick']","['Gold', 'Gold', 'MVP Win', 'Silver', 'Silver']","['MVP Lose', 'Bronze', 'Silver', 'Silver', 'Gold']","[8.9, 9.5, 12.1, 7.1, 7.6]","[9.2, 4.5, 5.0, 5.5, 6.0]"
29,#boss alif 01/Screenshot_20230411-170648.jpg,#boss alif 01,Result,False,589684296863903973,Defeat,15.683333333333334,20,25,"['Vexana', 'Tigreal', 'Clint', 'Aamon', 'Balmond']","['Melissa', 'Kagura', 'Kadita', 'Saber', 'Ruby']","['Silver', 'Bronze', 'MVP Lose', 'Silver', 'Gold']","['MVP Win', 'Silver', 'Gold', 'Gold', 'Gold']","[6.2, 4.6, 6.8, 5.7, 6.4]","[8.5, 5.4, 7.9, 8.1, 7.8]"
30,#boss alif 01/Screenshot_20230411-170657.jpg,#boss alif 01,Result,False,588887868193303130,Defeat,15.1,6,23,"['Wanwan', 'Vexana', 'Kaja', 'Lapu-Lapu', 'Ling']","['Estes', 'Beatrix', 'Yi Sun-shin', 'Ruby', 'Valentina']","['Bronze', 'Silver', 'Bronze', 'MVP Lose', 'Bronze']","['MVP Win', 'Gold', 'Silver', 'Silver', 'Gold']","[3.7, 5.3, 4.0, 6.7, 4.2]","[12.3, 12.0, 6.7, 6.3, 10.2]"
31,#boss alif 01/Screenshot_20230411-170717.jpg,#boss alif 01,Result,False,588089395118269563,Victory,18.016666666666666,22,29,"['Bane', 'Balmond', 'Vexana', 'Atlas', 'Claude']","['Lapu-Lapu', 'Franco', 'Beatrix', 'Lancelot', 'Valentina']","['Gold', 'MVP Win', 'Gold', 'Silver', 'Silver']","['Silver', 'Silver', 'MVP Lose', 'Gold', 'Silver']","[7.4, 10.8, 7.4, 5.9, 6.0]","[7.1, 7.9, 10.2, 8.2, 7.2]"
32,#boss alif 01/Screenshot_20230411-170726.jpg,#boss alif 01,Result,False,587398287635701651,Victory,14.5,23,16,"['Cyclops', 'Floryn', 'Hanabi', 'Lapu-Lapu', 'Saber']","['Gloo', 'Harley', 'Diggie', 'Lancelot', 'Irithel']","['Gold', 'Gold', 'MVP Win', 'Silver', 'Silver']","['Gold', 'MVP Lose', 'Silver', 'Silver', 'Bronze']","[9.8, 7.3, 12.3, 5.9, 5.6]","[6.9, 7.5, 5.2, 6.3, 3.0]"
33,#boss alif 01/Screenshot_20230411-170735.jpg,#boss alif 01,Result,False,648338268633597640,Defeat,20.716666666666665,37,35,"['Balmond', 'Franco', 'Alice', 'Brody', 'Paquito']","['Melissa', 'Khufra', 'Lancelot', 'Aldous', 'Cyclops']","['Gold', 'Silver', 'MVP Lose', 'Bronze', 'Silver']","['MVP Win', 'Silver', 'Gold', 'Gold', 'Silver']","[9.7, 8.4, 11.5, 4.9, 6.4]","[8.6, 6.6, 7.7, 7.9, 6.8]"
34,#boss alif 01/Screenshot_20230411-170744.jpg,#boss alif 01,Result,False,647782937952158007,Defeat,14.9,21,32,"['Kimmy', 'Aldous', 'Balmond', 'Vale', 'Moskov']","['Gloo', 'Xavier', 'Ling', 'Badang', 'Beatrix']","['Silver', 'Bronze', 'Silver', 'Gold', 'MVP Lose']","['MVP Win', 'Gold', 'Silver', 'Silver', 'Gold']","[5.5, 4.6, 5.3, 7.0, 8.2]","[11.2, 10.4, 6.7, 5.2, 8.0]"
35,#boss alif 01/Screenshot_20230411-170753.jpg,#boss alif 01,Result,False,641437974175827123,Defeat,24.65,28,44,"['Gloo', 'Balmond', 'Nana', 'Diggie', 'Bruno']","['Claude', 'Atlas', 'Xavier', 'Lancelot', 'Yu Zhong']","['Gold', 'MVP Lose', 'Silver', 'Silver', 'Bronze']","['Gold', 'Silver', 'Gold', 'MVP Win', 'Silver']","[6.8, 10.3, 5.7, 5.7, 3.0]","[9.5, 7.1, 9.9, 10.7, 6.4]"
36,#it ritzhaupt/Screenshot_20230503-192517.jpg,#it ritzhaupt,Result,False,247528179656441460,Defeat,16.4,15,33,"['Melissa', 'Xavier', 'Lolita', 'Helcurt', 'Yu Zhong']","['Pharsa', 'Martis', 'Franco', 'Terizla', 'Brody']","['Bronze', 'MVP Lose', 'Bronze', 'Bronze', 'Silver']","['Gold', 'MVP Win', 'Silver', 'Gold', 'Gold']","[4.4, 8.0, 4.4, 3.9, 5.7]","[7.9, 12.4, 5.6, 7.8, 9.3]"
37,#it ritzhaupt/Screenshot_20230503-192526.jpg,#it ritzhaupt,Result,False,246891446459840574,Defeat,12.7,24,30,"['Valentina', 'Brody', 'Lapu-Lapu', 'Helcurt', 'Floryn']","['Minsitthar', 'Zhask', 'Khufra', 'Clint', 'Kimmy']","['Silver', 'Bronze', 'Silver', 'MVP Lose', 'Gold']","['Silver', 'Silver', 'MVP Win', 'Gold', 'Gold']","[6.0, 5.7, 6.3, 7.6, 6.5]","[6.9, 6.7, 8.5, 8.0, 7.4]"
38,#it ritzhaupt/Screenshot_20230503-192535.jpg,#it ritzhaupt,Result,False,246291074456367787,Defeat,17.95,16,24,"['Minsitthar', 'Claude', 'Floryn', 'Julian', 'Helcurt']","['Melissa', 'Pharsa', 'Gloo', 'Khufra', 'Martis']","['Bronze', 'Silver', 'Silver', 'MVP Lose', 'Gold']","['Gold', 'Gold', 'MVP Win', 'Silver', 'Gold']","[4.5, 5.7, 6.4, 8.3, 7.6]","[8.3, 8.8, 10.9, 6.3, 8.2]"
39,#it ritzhaupt/Screenshot_20230503-192544.jpg,#it ritzhaupt,Result,False,243901500681756072,Victory,12.133333333333333,27,10,"['Valentina', 'Lapu-Lapu', 'Estes', 'Helcurt', 'Brody']","['Arlott', 'Kimmy', 'Franco', 'Moskov', 'Hayabusa']","['Silver', 'Gold', 'Gold', 'MVP Win', 'Silver']","['Silver', 'Silver', 'Silver', 'Silver', 'Bronze']","[7.9, 8.7, 9.4, 12.2, 6.9]","[5.0, 4.6, 4.7, 5.3, 4.4]"
40,#it ritzhaupt/Screenshot_20230503-192553.jpg,#it ritzhaupt,Result,False,243162555853445006,Victory,19.333333333333332,32,27,"['Khufra', 'Helcurt', 'Fredrinn', 'Pharsa', 'Beatrix']","['Valentina', 'Atlas', 'Akai', 'Badang', 'Karrie']","['Silver', 'MVP Win', 'Gold', 'Silver', 'Gold']","['MVP Lose', 'Gold', 'Silver', 'Silver', 'Silver']","[7.0, 9.0, 8.3, 5.3, 8.2]","[10.0, 7.4, 6.5, 6.7, 6.1]"
41,#it ritzhaupt/Screenshot_20230503-192613.jpg,#it ritzhaupt,Result,False,242569274840978137,Defeat,13.433333333333334,20,33,"['Fredrinn', 'Lesley', 'Valentina', 'Khufra', 'Helcurt']","['Minsitthar', 'Dyrroth', 'Brody', 'Uranus', 'Luo Yi']","['Silver', 'Silver', 'Bronze', 'Gold', 'MVP Lose']","['Gold', 'MVP Win', 'Gold', 'Silver', 'Gold']","[5.8, 5.4, 4.7, 7.0, 7.5]","[9.3, 9.8, 9.6, 7.3, 8.3]"
42,#it ritzhaupt/Screenshot_20230503-192622.jpg,#it ritzhaupt,Result,False,239854885574672020,Defeat,17.4,17,20,"['Khufra', 'Lapu-Lapu', 'Xavier', 'Lesley', 'Hayabusa']","['Minsitthar', 'Valentina', 'Yi Sun-shin', 'Brody', 'Kaja']","['Gold', 'Silver', 'MVP Lose', 'Silver', 'Bronze']","['Silver', 'Silver', 'MVP Win', 'Gold', 'Gold']","[7.9, 6.8, 8.0, 7.5, 3.0]","[5.8, 6.2, 11.0, 7.7, 7.7]"
43,#it ritzhaupt/Screenshot_20230503-192631.jpg,#it ritzhaupt,Result,False,239186090447206827,Victory,13.15,11,13,"['Xavier', 'Brody', 'Gloo', 'Kaja', 'Helcurt']","['Melissa', 'Pharsa', 'Martis', 'Estes', 'Edith']","['Gold', 'Silver', 'Silver', 'Gold', 'MVP Win']","['Silver', 'Bronze', 'Gold', 'Silver', 'MVP Lose']","[8.4, 6.6, 4.7, 7.4, 8.7]","[6.7, 5.7, 7.2, 5.8, 7.6]"
44,#it ritzhaupt/Screenshot_20230503-192640.jpg,#it ritzhaupt,Result,False,238260864297333467,Victory,20.833333333333332,32,38,"['Valentina', 'Khufra', 'Claude', 'Lapu-Lapu', 'Helcurt']","['Minsitthar', 'Martis', 'Chou', 'Gord', 'Popol and Kupa']","['Gold', 'Silver', 'Gold', 'Bronze', 'MVP Win']","['Gold', 'Bronze', 'Silver', 'MVP Lose', 'Silver']","[9.0, 6.6, 8.0, 4.1, 9.2]","[9.1, 5.0, 5.6, 10.5, 8.6]"
45,#it ritzhaupt/Screenshot_20230503-192649.jpg,#it ritzhaupt,Result,False,232679923663356469,Defeat,18.316666666666666,27,32,"['Xavier', 'Ruby', 'Brody', 'Helcurt', 'Kaja']","['Minsitthar', 'Terizla', 'Wanwan', 'Yi Sun-shin', 'Pharsa']","['Silver', 'Bronze', 'Gold', 'MVP Lose', 'Silver']","['Silver', 'Gold', 'Gold', 'MVP Win', 'Silver']","[6.9, 4.8, 8.4, 8.8, 5.6]","[5.2, 7.9, 9.2, 10.4, 6.1]"
46,#it ritzhaupt/Screenshot_20230503-192709.jpg,#it ritzhaupt,Result,False,232130880814037959,Defeat,19.066666666666666,29,34,"['Julian', 'Gord', 'Brody', 'Helcurt', 'Cecilion']","['Cyclops', 'Bruno', 'Thamuz', 'Kimmy', 'Tigreal']","['Silver', 'Bronze', 'Gold', 'Silver', 'MVP Lose']","['Gold', 'MVP Win', 'Gold', 'Gold', 'Silver']","[5.8, 5.1, 6.9, 5.8, 7.6]","[6.8, 8.8, 6.6, 8.7, 5.2]"
47,#it ritzhaupt/Screenshot_20230503-192736.jpg,#it ritzhaupt,Result,False,223952296714776732,Victory,12.683333333333334,22,16,"['Terizla', 'Helcurt', 'Yve', 'Lolita', 'Brody']","['Xavier', 'Karrie', 'Atlas', 'Benedetta', 'Hayabusa']","['Gold', 'MVP Win', 'Silver', 'Gold', 'Gold']","['Bronze', 'Gold', 'Silver', 'MVP Lose', 'Silver']","[7.0, 11.2, 6.8, 7.6, 7.5]","[5.3, 7.1, 6.2, 8.8, 6.3]"
48,#it ritzhaupt/Screenshot_20230503-192745.jpg,#it ritzhaupt,Result,False,223171579034545176,Victory,12.55,26,16,"['Aamon', 'Cyclops', 'Floryn', 'Brody', 'Helcurt']","['Xavier', 'Martis', 'Grock', 'Lancelot', 'Lesley']","['Gold', 'Gold', 'Silver', 'MVP Win', 'Gold']","['Silver', 'Silver', 'Gold', 'MVP Lose', 'Bronze']","[8.7, 7.6, 7.0, 10.6, 7.8]","[5.3, 4.7, 6.2, 9.1, 3.0]"
49,#it ritzhaupt/Screenshot_20230503-192805.jpg,#it ritzhaupt,Result,False,222313895540369257,Victory,12.383333333333333,20,14,"['Gloo', 'Xavier', 'Moskov', 'Floryn', 'Helcurt']","['Faramis', 'Lolita', 'Yi Sun-shin', 'Dyrroth', 'Lesley']","['MVP Win', 'Gold', 'Silver', 'Gold', 'Gold']","['Silver', 'Silver', 'Gold', 'Bronze', 'MVP Lose']","[9.3, 7.6, 7.1, 7.2, 8.7]","[7.5, 5.9, 8.0, 4.1, 8.1]"
50,#it ritzhaupt/Screenshot_20230503-192814.jpg,#it ritzhaupt,Result,False,221382746630595220,Victory,12.933333333333334,21,17,"['Thamuz', 'Claude', 'Xavier', 'Helcurt', 'Lolita']","['Melissa', 'Hanzo', 'Lapu-Lapu', 'Luo Yi', 'Franco']","['Gold', 'Silver', 'MVP Win', 'Gold', 'Silver']","['Gold', 'MVP Lose', 'Bronze', 'Silver', 'Silver']","[7.7, 6.9, 8.7, 8.5, 6.8]","[6.8, 7.2, 5.7, 6.6, 5.9]"
51,#it ritzhaupt/Screenshot_20230503-192823.jpg,#it ritzhaupt,Result,False,220041759056534509,Defeat,19.85,13,26,"['Joy', 'Lapu-Lapu', 'Grock', 'Lesley', 'Xavier']","['Franco', 'Cecilion', 'Wanwan', 'Terizla', 'Martis']","['Silver', 'Bronze', 'Silver', 'MVP Lose', 'Gold']","['MVP Win', 'Gold', 'Gold', 'Silver', 'Gold']","[6.5, 3.2, 5.3, 8.5, 7.1]","[9.8, 9.7, 8.5, 7.4, 8.2]"
52,#it ritzhaupt/Screenshot_20230503-192832.jpg,#it ritzhaupt,Result,False,665546467423884696,Defeat,14.383333333333333,6,29,"['Valentina', 'Brody', 'Khufra', 'Esmeralda', 'Helcurt']","['Minsitthar', 'Beatrix', 'Kaja', 'Benedetta', 'Nana']","['Silver', 'Bronze', 'Silver', 'Bronze', 'Bronze']","['Gold', 'MVP Win', 'Gold', 'Gold', 'Bronze']","[5.2, 3.8, 4.8, 3.0, 4.0]","[8.8, 10.5, 9.6, 9.3, 4.2]"
53,$/Screenshot_20230501-161104.jpg,$,Result,False,647194587563988741,Victory,13.566666666666666,35,19,"['Edith', 'Kadita', 'Thamuz', 'Fredrinn', 'Claude']","['Minsitthar', 'Clint', 'Selena', 'Yi Sun-shin', 'Eudora']","['MVP Win', 'Silver', 'Gold', 'Gold', 'Silver']","['Silver', 'MVP Lose', 'Bronze', 'Gold', 'Bronze']","[10.2, 6.3, 8.6, 9.4, 5.5]","[5.2, 7.2, 3.4, 6.5, 3.5]"
